backend,executor,solver-p,preconditioner,number_of_iterations,resolution,processes,run_time,success
#smoothSolver:  Solving for Uy, Initial residual = 0.184397, Final residual = 9.30472e-06, No Iterations 37
#smoothSolver:  Solving for Uz, Initial residual = 0.1892, Final residual = 8.02023e-06, No Iterations 38
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 7218 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 241
#time step continuity errors : sum local = 1.15955e-10, global = -1.39468e-22, cumulative = 1.11751e-21
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 7126 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 238
#time step continuity errors : sum local = 1.08914e-10, global = 7.58744e-23, cumulative = 1.19339e-21
#ExecutionTime = 81.55 s  ClockTime = 81 s
#
#Time = 0.15
#
#    Number of forced K = 12
#k(0.15) = 3.62433e-05
#epsilon(0.15) = 9.501e-05
#U.f(0.15) = 0.0563534
#smoothSolver:  Solving for Ux, Initial residual = 0.145572, Final residual = 9.98988e-06, No Iterations 36
#smoothSolver:  Solving for Uy, Initial residual = 0.134657, Final residual = 9.0963e-06, No Iterations 36
#smoothSolver:  Solving for Uz, Initial residual = 0.143594, Final residual = 9.18041e-06, No Iterations 36
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 6536 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 218
#time step continuity errors : sum local = 1.45045e-10, global = 1.7462e-21, cumulative = 2.93959e-21
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 6606 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 221
#time step continuity errors : sum local = 1.28247e-10, global = 1.41968e-21, cumulative = 4.35926e-21
#ExecutionTime = 95.85 s  ClockTime = 96 s
#
#Time = 0.175
#
#    Number of forced K = 12
#k(0.175) = 5.35942e-05
#epsilon(0.175) = 0.000134926
#U.f(0.175) = 0.0769357
#smoothSolver:  Solving for Ux, Initial residual = 0.116427, Final residual = 7.93291e-06, No Iterations 36
#smoothSolver:  Solving for Uy, Initial residual = 0.108028, Final residual = 9.3301e-06, No Iterations 35
#smoothSolver:  Solving for Uz, Initial residual = 0.127686, Final residual = 9.32709e-06, No Iterations 36
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 7040 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 235
#time step continuity errors : sum local = 1.1572e-10, global = 2.30622e-21, cumulative = 6.66548e-21
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 6947 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 232
#time step continuity errors : sum local = 1.12022e-10, global = 6.63115e-22, cumulative = 7.3286e-21
#ExecutionTime = 111.01 s  ClockTime = 111 s
#
#Time = 0.2
#
#    Number of forced K = 12
#k(0.2) = 7.60943e-05
#epsilon(0.2) = 0.00018872
#U.f(0.2) = 0.107239
#smoothSolver:  Solving for Ux, Initial residual = 0.123143, Final residual = 8.41871e-06, No Iterations 36
#smoothSolver:  Solving for Uy, Initial residual = 0.0991934, Final residual = 8.30866e-06, No Iterations 35
#smoothSolver:  Solving for Uz, Initial residual = 0.117925, Final residual = 8.64203e-06, No Iterations 36
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 7026 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 235
#time step continuity errors : sum local = 1.53007e-10, global = -4.39245e-21, cumulative = 2.93615e-21
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 7188 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 240
#time step continuity errors : sum local = 1.15758e-10, global = 1.97975e-21, cumulative = 4.9159e-21
#ExecutionTime = 126.38 s  ClockTime = 126 s
#
#Time = 0.225
#
#    Number of forced K = 12
#k(0.225) = 0.000107414
#epsilon(0.225) = 0.00026253
#U.f(0.225) = 0.127549
#smoothSolver:  Solving for Ux, Initial residual = 0.097601, Final residual = 8.52305e-06, No Iterations 35
#smoothSolver:  Solving for Uy, Initial residual = 0.100939, Final residual = 7.82711e-06, No Iterations 35
#smoothSolver:  Solving for Uz, Initial residual = 0.0870981, Final residual = 7.98634e-06, No Iterations 35
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 7396 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 247
#time step continuity errors : sum local = 1.75521e-10, global = -2.25332e-21, cumulative = 2.66258e-21
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 7041 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 235
#time step continuity errors : sum local = 1.59808e-10, global = 1.06386e-21, cumulative = 3.72644e-21
#ExecutionTime = 141.96 s  ClockTime = 142 s
#
#Time = 0.25
#
#    Number of forced K = 12
#k(0.25) = 0.000140495
#epsilon(0.25) = 0.000338694
#U.f(0.25) = 0.149384
#smoothSolver:  Solving for Ux, Initial residual = 0.0847278, Final residual = 7.88299e-06, No Iterations 35
#smoothSolver:  Solving for Uy, Initial residual = 0.0992937, Final residual = 8.73251e-06, No Iterations 35
#smoothSolver:  Solving for Uz, Initial residual = 0.0838358, Final residual = 8.94494e-06, No Iterations 34
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 7172 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 239
#time step continuity errors : sum local = 1.69872e-10, global = 3.31503e-22, cumulative = 4.05794e-21
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 7084 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 236
#time step continuity errors : sum local = 1.62968e-10, global = -3.15575e-22, cumulative = 3.74237e-21
#ExecutionTime = 157.36 s  ClockTime = 157 s
#
#End
#
#
GKO,omp,BiCGStab,none,0,64,2,111.247174,1
GKO,omp,BiCGStab,none,0,64,2,113.234724,1
GKO,omp,BiCGStab,none,0,64,2,114.718162,1
GKO,omp,BiCGStab,none,0,64,2,111.17413,1
GKO,omp,BiCGStab,none,0,64,2,114.781156,1
#Log Test_omp_p_2021-05-06-09:54:31/64/p-BiCGStab-GKO-none-omp/boxTurb16/log.1
#/*---------------------------------------------------------------------------*\
#  =========                 |
#  \\      /  F ield         | OpenFOAM: The Open Source CFD Toolbox
#   \\    /   O peration     | Website:  https://openfoam.org
#    \\  /    A nd           | Version:  8
#     \\/     M anipulation  |
#\*---------------------------------------------------------------------------*/
#Build  : 8-13d66902f78c
#Exec   : dnsFoam
#Date   : May 06 2021
#Time   : 11:55:09
#Host   : "uc2n473.localdomain"
#PID    : 3533865
#I/O    : uncollated
#Case   : /pfs/data5/home/kit/scc/nq7776/code/OBR/Test_omp_p_2021-05-06-09:54:31/64/p-BiCGStab-GKO-none-omp/boxTurb16
#nProcs : 1
#sigFpe : Enabling floating point exception trapping (FOAM_SIGFPE).
#fileModificationChecking : Monitoring run-time modified files using timeStampMaster (fileModificationSkew 10)
#allowSystemOperations : Allowing user-supplied system call operations
#
#// * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * //
#Create time
#
#Create mesh, no clear-out for time = 0
#
#Reading transportProperties
#
#Reading field p
#
#Reading field U
#
#Reading/calculating face flux field phi
#
#Reading momentumTransport
#
#
#Starting time loop
#Time = 0.025
#
#    Number of forced K = 12
#k(0.025) = 0
#epsilon(0.025) = 0
#U.f(0.025) = 0
#smoothSolver:  Solving for Ux, Initial residual = 1, Final residual = 9.06657e-06, No Iterations 43
#smoothSolver:  Solving for Uy, Initial residual = 1, Final residual = 8.05039e-06, No Iterations 44
#smoothSolver:  Solving for Uz, Initial residual = 1, Final residual = 8.59693e-06, No Iterations 44
#Gingko init_host_sparsity_pattern : 73 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 38 ms
#matrix is not yet sorted, compute sorting idxs 
# compute sorting idxs 1810432
#Gingko compute_sort : 2174 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 51 ms
#Gingko sort_host_mtx : 26 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4977 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 239
#time step continuity errors : sum local = 1.43224e-10, global = -8.09642e-23, cumulative = -8.09642e-23
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4943 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 238
#time step continuity errors : sum local = 1.55815e-10, global = -1.44873e-23, cumulative = -9.54515e-23
#ExecutionTime = 24.78 s  ClockTime = 15 s
#
#Time = 0.05
#
#    Number of forced K = 12
#k(0.05) = 1.05522e-06
#epsilon(0.05) = 4.40049e-06
#U.f(0.05) = 0.00577031
#smoothSolver:  Solving for Ux, Initial residual = 0.518671, Final residual = 9.88564e-06, No Iterations 40
#smoothSolver:  Solving for Uy, Initial residual = 0.350843, Final residual = 7.87529e-06, No Iterations 40
#smoothSolver:  Solving for Uz, Initial residual = 0.470292, Final residual = 8.14511e-06, No Iterations 41
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4722 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 227
#time step continuity errors : sum local = 1.573e-10, global = -1.49873e-22, cumulative = -2.45324e-22
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4984 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 240
#time step continuity errors : sum local = 1.68125e-10, global = -1.12096e-23, cumulative = -2.56534e-22
#ExecutionTime = 45.55 s  ClockTime = 26 s
#
#Time = 0.075
#
#    Number of forced K = 12
#k(0.075) = 4.39499e-06
#epsilon(0.075) = 1.29416e-05
#U.f(0.075) = 0.0137959
#smoothSolver:  Solving for Ux, Initial residual = 0.315675, Final residual = 9.37063e-06, No Iterations 39
#smoothSolver:  Solving for Uy, Initial residual = 0.242356, Final residual = 9.84096e-06, No Iterations 38
#smoothSolver:  Solving for Uz, Initial residual = 0.261523, Final residual = 8.15223e-06, No Iterations 39
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 5329 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 255
#time step continuity errors : sum local = 1.23721e-10, global = -6.74514e-23, cumulative = -3.23985e-22
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4944 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 238
#time step continuity errors : sum local = 7.61773e-11, global = 3.98605e-22, cumulative = 7.46195e-23
#ExecutionTime = 67.36 s  ClockTime = 38 s
#
#Time = 0.1
#
#    Number of forced K = 12
#k(0.1) = 1.03759e-05
#epsilon(0.1) = 2.79435e-05
#U.f(0.1) = 0.0260075
#smoothSolver:  Solving for Ux, Initial residual = 0.211197, Final residual = 8.31801e-06, No Iterations 38
#smoothSolver:  Solving for Uy, Initial residual = 0.194217, Final residual = 8.03746e-06, No Iterations 38
#smoothSolver:  Solving for Uz, Initial residual = 0.247711, Final residual = 8.13501e-06, No Iterations 39
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 5104 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 246
#time step continuity errors : sum local = 1.27717e-10, global = 1.34802e-21, cumulative = 1.42264e-21
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4757 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 228
#time step continuity errors : sum local = 5.9744e-11, global = -1.65662e-22, cumulative = 1.25698e-21
#ExecutionTime = 88.34 s  ClockTime = 49 s
#
#Time = 0.125
#
#    Number of forced K = 12
#k(0.125) = 2.05762e-05
#epsilon(0.125) = 5.45664e-05
#U.f(0.125) = 0.0437369
#smoothSolver:  Solving for Ux, Initial residual = 0.175212, Final residual = 8.88244e-06, No Iterations 37
#smoothSolver:  Solving for Uy, Initial residual = 0.184397, Final residual = 9.30472e-06, No Iterations 37
#smoothSolver:  Solving for Uz, Initial residual = 0.1892, Final residual = 8.02023e-06, No Iterations 38
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 5035 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 241
#time step continuity errors : sum local = 1.15955e-10, global = -1.39468e-22, cumulative = 1.11751e-21
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4938 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 238
#time step continuity errors : sum local = 1.08914e-10, global = 7.58744e-23, cumulative = 1.19339e-21
#ExecutionTime = 109.52 s  ClockTime = 60 s
#
#Time = 0.15
#
#    Number of forced K = 12
#k(0.15) = 3.62433e-05
#epsilon(0.15) = 9.501e-05
#U.f(0.15) = 0.0563534
#smoothSolver:  Solving for Ux, Initial residual = 0.145572, Final residual = 9.98988e-06, No Iterations 36
#smoothSolver:  Solving for Uy, Initial residual = 0.134657, Final residual = 9.0963e-06, No Iterations 36
#smoothSolver:  Solving for Uz, Initial residual = 0.143594, Final residual = 9.18041e-06, No Iterations 36
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4521 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 218
#time step continuity errors : sum local = 1.45045e-10, global = 1.7462e-21, cumulative = 2.93959e-21
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4543 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 221
#time step continuity errors : sum local = 1.28247e-10, global = 1.41968e-21, cumulative = 4.35926e-21
#ExecutionTime = 128.84 s  ClockTime = 70 s
#
#Time = 0.175
#
#    Number of forced K = 12
#k(0.175) = 5.35942e-05
#epsilon(0.175) = 0.000134926
#U.f(0.175) = 0.0769357
#smoothSolver:  Solving for Ux, Initial residual = 0.116427, Final residual = 7.93291e-06, No Iterations 36
#smoothSolver:  Solving for Uy, Initial residual = 0.108028, Final residual = 9.3301e-06, No Iterations 35
#smoothSolver:  Solving for Uz, Initial residual = 0.127686, Final residual = 9.32709e-06, No Iterations 36
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4864 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 235
#time step continuity errors : sum local = 1.1572e-10, global = 2.30622e-21, cumulative = 6.66548e-21
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4794 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 232
#time step continuity errors : sum local = 1.12022e-10, global = 6.63115e-22, cumulative = 7.3286e-21
#ExecutionTime = 149.34 s  ClockTime = 81 s
#
#Time = 0.2
#
#    Number of forced K = 12
#k(0.2) = 7.60943e-05
#epsilon(0.2) = 0.00018872
#U.f(0.2) = 0.107239
#smoothSolver:  Solving for Ux, Initial residual = 0.123143, Final residual = 8.41871e-06, No Iterations 36
#smoothSolver:  Solving for Uy, Initial residual = 0.0991934, Final residual = 8.30866e-06, No Iterations 35
#smoothSolver:  Solving for Uz, Initial residual = 0.117925, Final residual = 8.64203e-06, No Iterations 36
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4854 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 235
#time step continuity errors : sum local = 1.53007e-10, global = -4.39245e-21, cumulative = 2.93615e-21
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4955 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 240
#time step continuity errors : sum local = 1.15758e-10, global = 1.97975e-21, cumulative = 4.9159e-21
#ExecutionTime = 170.13 s  ClockTime = 92 s
#
#Time = 0.225
#
#    Number of forced K = 12
#k(0.225) = 0.000107414
#epsilon(0.225) = 0.00026253
#U.f(0.225) = 0.127549
#smoothSolver:  Solving for Ux, Initial residual = 0.097601, Final residual = 8.52305e-06, No Iterations 35
#smoothSolver:  Solving for Uy, Initial residual = 0.100939, Final residual = 7.82711e-06, No Iterations 35
#smoothSolver:  Solving for Uz, Initial residual = 0.0870981, Final residual = 7.98634e-06, No Iterations 35
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 5105 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 247
#time step continuity errors : sum local = 1.75521e-10, global = -2.25332e-21, cumulative = 2.66258e-21
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4857 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 235
#time step continuity errors : sum local = 1.59808e-10, global = 1.06386e-21, cumulative = 3.72644e-21
#ExecutionTime = 191.23 s  ClockTime = 104 s
#
#Time = 0.25
#
#    Number of forced K = 12
#k(0.25) = 0.000140495
#epsilon(0.25) = 0.000338694
#U.f(0.25) = 0.149384
#smoothSolver:  Solving for Ux, Initial residual = 0.0847278, Final residual = 7.88299e-06, No Iterations 35
#smoothSolver:  Solving for Uy, Initial residual = 0.0992937, Final residual = 8.73251e-06, No Iterations 35
#smoothSolver:  Solving for Uz, Initial residual = 0.0838358, Final residual = 8.94494e-06, No Iterations 34
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4988 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 239
#time step continuity errors : sum local = 1.69872e-10, global = 3.31503e-22, cumulative = 4.05794e-21
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4868 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 236
#time step continuity errors : sum local = 1.62968e-10, global = -3.15575e-22, cumulative = 3.74237e-21
#ExecutionTime = 212.11 s  ClockTime = 115 s
#
#End
#
#
GKO,omp,BiCGStab,none,0,64,4,89.556313,1
GKO,omp,BiCGStab,none,0,64,4,89.23103,1
GKO,omp,BiCGStab,none,0,64,4,90.518491,1
GKO,omp,BiCGStab,none,0,64,4,90.363535,1
GKO,omp,BiCGStab,none,0,64,4,92.020555,1
#Log Test_omp_p_2021-05-06-09:54:31/64/p-BiCGStab-GKO-none-omp/boxTurb16/log.2
#/*---------------------------------------------------------------------------*\
#  =========                 |
#  \\      /  F ield         | OpenFOAM: The Open Source CFD Toolbox
#   \\    /   O peration     | Website:  https://openfoam.org
#    \\  /    A nd           | Version:  8
#     \\/     M anipulation  |
#\*---------------------------------------------------------------------------*/
#Build  : 8-13d66902f78c
#Exec   : dnsFoam
#Date   : May 06 2021
#Time   : 12:03:04
#Host   : "uc2n473.localdomain"
#PID    : 3534420
#I/O    : uncollated
#Case   : /pfs/data5/home/kit/scc/nq7776/code/OBR/Test_omp_p_2021-05-06-09:54:31/64/p-BiCGStab-GKO-none-omp/boxTurb16
#nProcs : 1
#sigFpe : Enabling floating point exception trapping (FOAM_SIGFPE).
#fileModificationChecking : Monitoring run-time modified files using timeStampMaster (fileModificationSkew 10)
#allowSystemOperations : Allowing user-supplied system call operations
#
#// * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * //
#Create time
#
#Create mesh, no clear-out for time = 0
#
#Reading transportProperties
#
#Reading field p
#
#Reading field U
#
#Reading/calculating face flux field phi
#
#Reading momentumTransport
#
#
#Starting time loop
#Time = 0.025
#
#    Number of forced K = 12
#k(0.025) = 0
#epsilon(0.025) = 0
#U.f(0.025) = 0
#smoothSolver:  Solving for Ux, Initial residual = 1, Final residual = 9.06657e-06, No Iterations 43
#smoothSolver:  Solving for Uy, Initial residual = 1, Final residual = 8.05039e-06, No Iterations 44
#smoothSolver:  Solving for Uz, Initial residual = 1, Final residual = 8.59693e-06, No Iterations 44
#Gingko init_host_sparsity_pattern : 73 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 38 ms
#matrix is not yet sorted, compute sorting idxs 
# compute sorting idxs 1810432
#Gingko compute_sort : 2186 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 53 ms
#Gingko sort_host_mtx : 36 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3795 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 239
#time step continuity errors : sum local = 1.43224e-10, global = -8.09642e-23, cumulative = -8.09642e-23
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3882 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 238
#time step continuity errors : sum local = 1.55815e-10, global = -1.44873e-23, cumulative = -9.54515e-23
#ExecutionTime = 35.6 s  ClockTime = 12 s
#
#Time = 0.05
#
#    Number of forced K = 12
#k(0.05) = 1.05522e-06
#epsilon(0.05) = 4.40049e-06
#U.f(0.05) = 0.00577031
#smoothSolver:  Solving for Ux, Initial residual = 0.518671, Final residual = 9.88564e-06, No Iterations 40
#smoothSolver:  Solving for Uy, Initial residual = 0.350843, Final residual = 7.87529e-06, No Iterations 40
#smoothSolver:  Solving for Uz, Initial residual = 0.470292, Final residual = 8.14511e-06, No Iterations 41
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3611 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 227
#time step continuity errors : sum local = 1.573e-10, global = -1.49873e-22, cumulative = -2.45324e-22
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3780 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 240
#time step continuity errors : sum local = 1.68125e-10, global = -1.12096e-23, cumulative = -2.56534e-22
#ExecutionTime = 66.59 s  ClockTime = 21 s
#
#Time = 0.075
#
#    Number of forced K = 12
#k(0.075) = 4.39499e-06
#epsilon(0.075) = 1.29416e-05
#U.f(0.075) = 0.0137959
#smoothSolver:  Solving for Ux, Initial residual = 0.315675, Final residual = 9.37063e-06, No Iterations 39
#smoothSolver:  Solving for Uy, Initial residual = 0.242356, Final residual = 9.84096e-06, No Iterations 38
#smoothSolver:  Solving for Uz, Initial residual = 0.261523, Final residual = 8.15223e-06, No Iterations 39
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 4115 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 255
#time step continuity errors : sum local = 1.23721e-10, global = -6.74514e-23, cumulative = -3.23985e-22
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3725 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 238
#time step continuity errors : sum local = 7.61773e-11, global = 3.98605e-22, cumulative = 7.46195e-23
#ExecutionTime = 99.17 s  ClockTime = 30 s
#
#Time = 0.1
#
#    Number of forced K = 12
#k(0.1) = 1.03759e-05
#epsilon(0.1) = 2.79435e-05
#U.f(0.1) = 0.0260075
#smoothSolver:  Solving for Ux, Initial residual = 0.211197, Final residual = 8.31801e-06, No Iterations 38
#smoothSolver:  Solving for Uy, Initial residual = 0.194217, Final residual = 8.03746e-06, No Iterations 38
#smoothSolver:  Solving for Uz, Initial residual = 0.247711, Final residual = 8.13501e-06, No Iterations 39
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3938 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 246
#time step continuity errors : sum local = 1.27717e-10, global = 1.34802e-21, cumulative = 1.42264e-21
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3628 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 228
#time step continuity errors : sum local = 5.9744e-11, global = -1.65662e-22, cumulative = 1.25698e-21
#ExecutionTime = 130.7 s  ClockTime = 39 s
#
#Time = 0.125
#
#    Number of forced K = 12
#k(0.125) = 2.05762e-05
#epsilon(0.125) = 5.45664e-05
#U.f(0.125) = 0.0437369
#smoothSolver:  Solving for Ux, Initial residual = 0.175212, Final residual = 8.88244e-06, No Iterations 37
#smoothSolver:  Solving for Uy, Initial residual = 0.184397, Final residual = 9.30472e-06, No Iterations 37
#smoothSolver:  Solving for Uz, Initial residual = 0.1892, Final residual = 8.02023e-06, No Iterations 38
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3767 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 241
#time step continuity errors : sum local = 1.15955e-10, global = -1.39468e-22, cumulative = 1.11751e-21
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3727 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 238
#time step continuity errors : sum local = 1.08914e-10, global = 7.58744e-23, cumulative = 1.19339e-21
#ExecutionTime = 161.89 s  ClockTime = 48 s
#
#Time = 0.15
#
#    Number of forced K = 12
#k(0.15) = 3.62433e-05
#epsilon(0.15) = 9.501e-05
#U.f(0.15) = 0.0563534
#smoothSolver:  Solving for Ux, Initial residual = 0.145572, Final residual = 9.98988e-06, No Iterations 36
#smoothSolver:  Solving for Uy, Initial residual = 0.134657, Final residual = 9.0963e-06, No Iterations 36
#smoothSolver:  Solving for Uz, Initial residual = 0.143594, Final residual = 9.18041e-06, No Iterations 36
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3483 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 218
#time step continuity errors : sum local = 1.45045e-10, global = 1.7462e-21, cumulative = 2.93959e-21
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 3530 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 221
#time step continuity errors : sum local = 1.28247e-10, global = 1.41968e-21, cumulative = 4.35926e-21
#ExecutionTime = 191.1 s  ClockTime = 56 s
#
#Time = 0.175
#
#    Number of forced K = 12
#k(0.175) = 5.35942e-05
#epsilon(0.175) = 0.000134926
#U.f(0.175) = 0.0769357
